from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
55043,55044,,,81097448,81091959,0
54150,54149,,,85942788,81079524,0
1542500,1542499,,,86182949,81060751,0
55043,55044,,,81097448,85940097,0
53925,53924,,,86176660,81070879,0
53925,53924,,,81078770,81070879,0
54123,54600,,,81086390,85950754,0
54005,53861,,,81079344,85939230,0
54927,54515,,,81052395,85391947,0
54910,54218,,,85955486,81093577,0
54216,54218,,,85945926,81093577,0
53923,53929,,,85155964,81069983,0
53912,53911,,,81065369,81069983,0
53912,53911,,,85404793,81069983,0
1542584,1542585,,,81089717,81069983,0
1542395,1542396,,,81084786,81081583,0
54645,859776,,,81061713,81091165,0
54815,54824,,,85935177,81073102,0
581249,581248,,,86196352,81098647,0
581246,581248,,,82411205,81098647,0
407409,407408,,,81079039,81091358,0
54295,54204,,,83364744,81077998,0
407408,407409,,,85926465,85957134,0
54399,54397,,,85595690,81074235,0
54415,54414,,,85610450,81091131,0
54632,54910,,,81073956,81094990,0
55286,54005,,,85947036,85948147,0
54178,54151,,,85940164,85406141,0
54218,54632,,,81089229,85949434,0
54632,54912,,,85955116,85161343,3
54514,1542821,,,85603545,81079871,0
581241,581244,,,85156886,81090909,0
1542509,1542512,,,85155964,86177229,0
54632,54911,,,81099976,81079321,0
1542497,1542495,,,81053255,81070983,0
54597,54602,,,81059079,81079672,0
54643,54642,,,81070023,85940391,0
54514,54515,,,85936110,85940391,0
55286,53861,,,85948618,85173816,0
54005,55286,,,81100442,85611121,0
1542509,1542512,,,81073556,85611121,0
54947,54600,,,84794320,81098805,0
53929,53923,,,81060368,85955913,0
54967,54394,,,85948618,85939245,0
54632,54910,,,85926753,81078177,0
55041,55042,,,81092426,81086084,0
54910,54631,,,85393863,85385881,3
54632,54635,,,81099976,81963973,0
54035,54030,,,85944111,85941802,0
521120,521116,,,81061842,81066925,0
54218,54632,,,85393368,85390607,0
54615,54615,,,81061143,85612203,1
54617,54615,,,85934296,85936459,1
54615,54615,,,85949448,85936459,1
53924,53925,,,81052308,86183472,0
55067,54646,,,81093126,85604959,0
1542509,1542512,,,85173554,86194928,0
54030,54035,,,85155964,86194928,0
521120,521116,,,81065369,81061428,0
521120,521116,,,85404793,81061428,0
54632,54912,,,81963207,85173823,3
54257,55026,,,81084295,81058679,0
1542509,1542512,,,85951522,85940813,0
55067,54646,,,81092716,86166168,0
54037,54111,,,81069631,81053712,0
54037,54111,,,83339981,81053712,0
53897,54005,,,81074149,81058649,0
54216,54638,,,82413264,81083200,0
53929,53923,,,85155185,81963771,0
54633,54910,,,85596355,85164131,0
53925,53924,,,86179877,81095771,0
54597,54602,,,85955476,81073911,0
55286,55246,,,85947036,81056332,0
54646,54645,,,85391565,85613074,0
54514,54515,,,85925824,86184818,0
54632,54635,,,86180450,85927844,0
54646,54645,,,85928664,81095032,0
54815,54816,,,85613165,81094552,0
54415,54414,,,81081553,81090630,0
54927,54515,,,81066442,85939739,0
54643,54642,,,85932395,85939739,0
55286,54005,,,85932843,81070734,0
54646,54645,,,85932586,81100264,0
521120,521118,,,85148422,85952215,0
521118,521121,,,85955349,85942635,0
53929,53923,,,81062764,81061717,0
521118,521120,,,86176484,81090729,0
54982,54985,,,81084559,81500373,0
407408,407409,,,85165958,81092128,0
54178,54151,,,85925824,81094980,0
54645,54646,,,85166933,85933909,0
54514,54513,,,85931067,85952991,0
251452,54562,,,81070955,81066191,3
53993,53994,,,85173355,81066191,0
54614,54613,,,81081658,81053767,0
54617,54615,,,85392556,81072586,0
54638,54633,,,85392556,81072586,0
54129,54209,,,86193155,81071085,0
54981,54980,,,81100832,83353427,0
54947,54600,,,85953390,85384696,0
53897,54005,,,81054885,81097321,0
1542169,1542727,,,85950317,81063217,0
54129,54361,,,81076172,85945751,0
54635,54632,,,85942274,85953969,0
54646,54645,,,85926528,85955242,0
54635,54632,,,85939690,85393159,0
1542525,1542526,,,81094532,86179353,0
1542500,1542499,,,85406543,85163675,0
54947,54600,,,85156886,84088574,0
54129,54361,,,81076172,85954298,0
55245,859723,,,84880883,85945222,0
581241,581244,,,85948296,83346541,0
54218,54633,,,81089229,85949598,0
54638,54633,,,83361479,85949598,0
54617,54615,,,83361479,85949598,0
859723,54005,,,85614024,86171675,0
54947,54600,,,85952550,86171675,0
55044,55043,,,85942040,85946791,0
1542396,1542395,,,85938627,85950982,0
1542497,1542495,,,81053255,81058881,0
54514,54513,,,85930139,85945400,0
54257,55026,,,86177395,81088080,0
859723,55245,,,81064156,86180322,0
54370,54371,,,85955806,86171438,0
55041,55042,,,81073769,85934946,0
859723,55246,,,85393704,85391824,0
54514,54513,,,85934936,85951977,0
54216,54218,,,85393801,85410286,0
859776,54645,,,81063569,81066867,0
521120,521116,,,85608182,85604817,0
54615,54615,,,81053607,85161224,1
1542584,1542585,,,85949381,85925524,0
54375,54372,,,81090499,83340289,0
859723,54005,,,85616305,85596629,0
54646,54645,,,85956657,85927169,0
55043,55044,,,81087636,81091767,0
521120,521120,,,85610450,85609983,0
75056,54111,,,85169484,85154341,0
54515,54515,,,85931260,81093895,1
1542497,1542495,,,81100090,85941340,0
54645,859776,,,81060377,81096992,0
1542280,1542343,,,81085671,85933339,0
1542395,1542396,,,85931252,85931287,0
55043,55044,,,86166604,85950675,0
1542495,1542496,,,86181850,86171920,0
54513,1542822,,,85952571,85394850,0
1542822,1542821,,,81095332,81055956,0
53877,55263,,,81097858,85937042,0
75056,54111,,,81100832,85937042,0
54216,54638,,,81076604,85396546,0
859776,54645,,,81063569,81093284,0
54209,54361,,,81079124,85957135,0
54632,54911,,,82399646,81056169,0
54638,54633,,,86196352,81083627,0
54617,54615,,,86196352,81083627,0
53929,53923,,,86171379,81075096,0
54035,54030,,,81072090,81075096,0
54006,55245,,,81101011,81075096,0
54947,54600,,,85948296,85955467,0
859723,54005,,,86173798,81058625,0
54643,859914,,,85396954,85404957,0
54617,54615,,,85392556,85957190,1
54632,54910,,,85953969,81059983,0
54632,54910,,,81073146,81059983,0
54633,54910,,,81088991,81059983,0
53867,53865,,,81080939,81052842,3
54643,54642,,,85167263,85954613,0
55245,859723,,,84880883,85946779,0
54632,54635,,,81075856,85411039,0
1542500,1542499,,,83354387,81082354,0
1542822,1542821,,,81052921,81072064,0
54030,54035,,,85156600,85946465,0
54209,54361,,,81099225,85946465,0
54642,54643,,,85931260,85944502,0
54218,54912,,,81068277,85935969,3
54614,54613,,,81068277,85935969,0
54635,54632,,,81092102,81075574,0
54633,54910,,,81053607,81084849,0
75056,54111,,,81080097,85953630,0
627361,627364,,,84796475,85953518,0
54617,54615,,,81091462,81068938,1
53861,54083,,,85166644,81068938,0
55123,55044,,,81094532,81070913,0
54030,54035,,,85932395,85927856,0
54216,54635,,,85604474,85944451,0
54216,54635,,,85395203,85944451,0
54394,134817,,,85945769,85952984,0
55043,55044,,,86188961,85932881,0
54632,54635,,,85952808,81089956,0
54632,54635,,,85955116,81089956,0
54920,53872,,,81096597,81066254,0
54633,54638,,,81061097,81072687,0
54646,54645,,,85955291,85945082,0
54927,54515,,,81078188,81074602,0
407408,407409,,,85170918,81088220,0
55246,859723,,,85410138,85413047,0
53996,53995,,,85163324,85926143,0
859723,55245,,,81060561,85938450,0
521118,521120,,,85925672,84885872,0
54035,54030,,,86185651,81060222,0
54030,54030,,,85156600,81060222,0
54600,54602,,,85953531,85171782,0
54633,54910,,,81053607,81090670,0
859914,54643,,,81085188,81082057,0
54370,54371,,,81068198,81095115,0
55245,859723,,,85155964,81082091,0
54514,54513,,,85933987,86180044,0
54514,54515,,,85927371,81074480,0
859776,54645,,,81095332,81093676,0
54646,54645,,,85937674,81093676,0
54646,54645,,,85956657,81093676,0
54515,54515,,,85924911,81065586,1
54209,391720,,,85939231,85943306,0
55286,55246,,,86183169,81085976,0
54632,54911,,,81084692,81085976,0
54632,54911,,,81075856,81085976,0
407409,407408,,,81079039,85155383,0
381627,407408,,,85393942,85155383,0
54682,54681,,,81076907,85939100,0
55133,55132,,,81067018,81085519,0
1542332,1542333,,,85950019,82395887,0
1542500,1542499,,,81076616,85927200,0
1542500,1542499,,,81076616,85608897,0
1542822,54513,,,85392809,85927038,0
54216,54635,,,85395203,85157857,0
627361,627364,,,84796475,85163647,0
54150,54149,,,85393538,85398386,0
521120,521116,,,85599326,85602998,0
54309,54311,,,81053811,81066676,0
54030,54035,,,85947854,85953474,0
54515,54927,,,81061818,81062058,0
1542509,1542512,,,85942950,86194637,0
54257,55026,,,81101795,81053432,0
53993,53994,,,81100389,81076715,0
54035,54030,,,86179877,81085213,0
54643,54642,,,85954835,85936876,0
55286,54005,,,86179860,85933276,0
54218,54632,,,81081658,85933276,0
54209,54361,,,81099225,86193870,0
54030,54035,,,85156600,86193870,0
53923,53929,,,81075334,86171517,0
407409,407408,,,85173315,85929137,0
54370,54371,,,85953040,85944471,0
859723,54005,,,85616305,85612577,0
55046,55043,,,81086451,85930955,0
54514,54513,,,85952318,85944653,0
1542500,1542499,,,85954849,81070992,0
581246,581249,,,85157354,85955139,0
54178,54151,,,85949448,81058427,0
54815,54824,,,85942040,81085908,0
54514,54513,,,85942165,85939253,0
54129,54361,,,81076172,85929070,0
54515,54515,,,85617161,81083184,1
54632,54910,,,86176986,81063601,0
54928,54928,,,81093564,81070625,0
581241,581244,,,84794320,81055699,0
581240,581242,,,84098747,81070547,0
1542500,1542499,,,85940830,81097006,0
1542497,1542498,,,81100090,85172493,0
54682,859844,,,81081746,82416715,0
1542822,54515,,,81053607,81054404,0
1542500,1542499,,,86182949,85605466,0
54643,54642,,,85384715,85413254,0
881410,859749,,,81091628,84793142,0
859723,55245,,,81094200,85157442,0
859723,54005,,,85617421,85607322,0
55041,55042,,,81073769,85412348,0
54600,54123,,,85937286,82401209,0
1542822,54515,,,81061143,81062237,0
54514,54515,,,85949448,81075228,0
1542332,1542333,,,85154279,81080566,0
1542332,1542333,,,81060162,81080566,0
1542236,1542595,,,85394786,82430716,0
859723,54005,,,85942538,81076532,0
53996,53995,,,85163324,81054131,0
53996,53995,,,81094381,81054131,0
407408,407409,,,85152943,85935356,0
54218,54633,,,85393334,82395091,0
54638,54633,,,84884094,82395091,0
54617,54615,,,84884094,82395091,0
54218,54632,,,81089229,86163923,0
54257,55026,,,81058047,81098347,0
1542497,1542495,,,84775183,81066487,0
54927,54515,,,82392895,85955337,0
581244,581241,,,85945769,85607575,0
55245,859723,,,85156600,85936497,0
55067,859776,,,81092716,81056121,0
54643,54642,,,85951840,85955785,0
54927,54515,,,81055406,85955785,0
54928,54928,,,81095895,81085321,0
54514,54513,,,85957053,85936209,0
1542395,1542396,,,81100234,81088810,0
54375,54372,,,82392895,82385470,0
54513,54514,,,85927978,85610940,0
54035,54030,,,85945594,85939999,0
53872,54367,,,81083337,81084852,0
581249,581248,,,86196352,81082247,0
381627,75041,,,85929129,85934752,0
54452,54451,,,85948385,85948509,0
55067,54646,,,81093126,85948509,0
581244,581241,,,81078886,82425895,0
54257,55026,,,82413272,82425895,0
1542500,1542499,,,81053013,85394783,0
53897,54005,,,81073999,81098007,0
54635,54632,,,86183989,85396987,0
54815,54824,,,85617161,81096137,0
55286,54005,,,81054275,81065193,0
859723,55245,,,85953031,85954557,0
53929,53923,,,85161696,85954557,0
54600,54602,,,81071271,81084696,0
54597,54602,,,81063301,81084696,0
54514,54515,,,85954939,85950384,0
54365,54737,,,85383503,85394032,0
54309,54311,,,81062629,86172608,0
54434,54785,,,84791737,81066265,0
54617,54615,,,81093578,86194701,1
54218,54632,,,81089229,86173114,0
54129,54209,,,81092582,81071748,0
54129,54209,,,81080082,81071748,0
55044,55043,,,85928625,85936017,0
859723,55246,,,85386358,85400659,0
54514,54515,,,85927371,86173794,0
54452,54451,,,85927371,85939518,0
581244,581241,,,85945769,81056275,0
1542509,1542512,,,85155964,86195918,0
54824,54823,,,81088255,85613465,0
1542395,1542396,,,86178529,85951664,0
54452,54451,,,81093514,81095040,0
54434,54784,,,81077998,81070964,0
75041,381627,,,81077063,81059078,0
54635,54632,,,85170030,81077637,0
1542396,1542395,,,81094597,85947033,0
55245,859723,,,81081553,85929058,0
54642,54643,,,85935177,81072419,0
54452,54451,,,85927371,85933430,0
54824,54823,,,85929813,85412127,0
54632,54635,,,85955116,81085447,0
54515,54513,,,83348090,81068883,0
54615,54617,,,85611822,81066809,1
54514,54515,,,85931067,85939297,0
1542822,54515,,,85406305,85939297,0
54123,54600,,,85602786,85608779,0
54981,54980,,,81079354,83372581,0
54967,54394,,,85932843,85926338,0
521118,521120,,,85925672,84875585,0
54434,54785,,,86195697,81063274,0
53867,53865,,,85393801,85948487,3
54638,54633,,,85400332,85948487,0
54617,54615,,,85400332,85948487,0
54617,54615,,,85395136,85948487,0
54638,54633,,,85395136,85948487,0
53867,53865,,,81076604,85948487,3
54600,54602,,,85949654,81078396,0
54597,54602,,,85941318,81078396,0
54927,54515,,,82392895,81098290,0
54123,54600,,,85602786,85938101,0
1542758,1542817,,,81052102,85937439,0
54218,54632,,,81076798,85954602,0
53924,53925,,,81093996,86173636,0
1542509,1542512,,,85938695,86173636,0
54209,391720,,,81058319,86173636,0
521118,521120,,,86167273,83351619,0
54216,54638,,,82413264,83360866,0
54129,54209,,,81076172,85940127,0
521121,521116,,,85596629,81088215,0
54123,54602,,,81086390,85935578,0
54515,54927,,,85935177,81085109,0
54434,54784,,,85165315,81076595,0
54434,54784,,,86195697,81076595,0
54646,54645,,,85927101,85951634,0
521120,521120,,,85608103,85937081,0
1542236,1542757,,,81095834,85395203,0
54635,54632,,,81078855,84875994,0
54257,55026,,,81101795,81073389,0
54645,54646,,,81060377,85953990,0
54513,54514,,,85948308,85932605,0
55046,55043,,,85931242,85932605,0
54910,54218,,,85164320,81083687,0
54910,54218,,,81095518,81083687,0
407408,381627,,,81055956,81083687,0
1542236,1542757,,,81095834,84091187,0
75056,54037,,,81077225,83339981,0
54645,54646,,,85937935,85950074,0
859723,54005,,,81060561,81086656,0
1542395,1542396,,,85931252,85949644,0
54947,54600,,,85952550,85604431,0
54514,54513,,,85945387,85946471,0
581244,581241,,,83354660,81094128,0
581244,581241,,,85945769,81094128,0
54257,55026,,,81064179,81094128,0
53929,53923,,,81947242,81934498,0
859723,54005,,,81060561,81099123,0
1542509,1542512,,,85155964,81084007,0
54005,55286,,,85950948,81084007,0
1542500,1542499,,,81076616,85929297,0
54824,54823,,,81088255,84772071,0
54037,54203,,,85599292,85937857,0
54635,54632,,,85953721,81069049,0
521121,521116,,,85611822,85612754,0
54815,54816,,,81076324,81078047,0
1542592,1542757,,,81084692,81060590,0
1542592,1542757,,,81075856,81060590,0
54964,54851,,,81060761,81084448,0
54365,54737,,,85411942,85389228,0
54617,54615,,,85947377,81093671,0
54638,54633,,,85947377,81093671,0
1542525,1542526,,,85941526,86191473,0
54635,54632,,,85951920,85931671,0
53867,53865,,,81096358,85927130,3
407409,407408,,,81093225,85595163,0
54514,54515,,,81063817,81056553,0
1542594,1542592,,,84885329,85410575,0
54927,54515,,,81052395,85942701,0
54910,54638,,,82413173,81055522,0
1542236,1542727,,,81070143,81099522,0
55286,55246,,,81054275,81090154,0
54635,54632,,,85941545,85947846,0
54617,54615,,,85394786,81092711,0
54633,54633,,,85394786,81092711,0
627364,627361,,,85412774,85173315,0
627364,627361,,,81078594,85173315,0
54974,54531,,,81082419,81087046,0
54643,859914,,,81072419,81091167,0
54370,54371,,,86167086,86195156,0
54920,54367,,,81096597,81096580,0
53925,53924,,,81090159,81064573,0
54515,54927,,,81087636,81092682,0
1542584,1542585,,,82384646,85160898,0
53923,53929,,,85938695,85160898,0
54370,54371,,,85932224,85937603,0
53975,53976,,,81092611,81088902,0
54615,54615,,,85944643,85152691,1
54815,54824,,,85403001,85158078,0
53867,53865,,,81098124,85158078,3
54615,54617,,,85611708,85158078,1
1542189,1542190,,,81076786,81100472,0
54635,54632,,,85387304,84886027,0
55272,55275,,,85939007,84873644,0
53861,54083,,,85167880,85611924,0
54434,54785,,,86195697,81070688,0
54434,54785,,,85165315,81070688,0
54514,54515,,,85955168,81097354,0
54927,54515,,,81092426,81097354,0
54514,54515,,,85954670,81097354,0
54083,54005,,,85147611,85948059,0
407409,75041,,,86175933,81071039,0
381627,75041,,,81083657,81071039,0
859776,54645,,,81100234,81068322,0
54257,55026,,,85157538,81083064,0
521120,521116,,,86174864,81057678,0
381627,75041,,,81072881,81057678,0
54498,54499,,,81101690,85936408,0
521118,521120,,,85618903,85149536,0
54633,54911,,,81070267,85935393,0
54632,54911,,,81065816,81060499,0
54632,54911,,,85955207,81060499,0
54911,54635,,,81077326,81061223,0
54309,54311,,,81053811,81078389,0
1542509,1542512,,,85951522,85954704,0
54399,54397,,,85599327,85603455,0
1542190,1542189,,,81070171,81068179,0
521118,521121,,,86181850,85606630,0
521116,521121,,,81087372,85606630,0
1542396,1542395,,,85392809,85399483,0
75041,407409,,,81086983,85150056,0
54005,55286,,,81083575,81053550,0
54209,859757,,,81078790,81053550,0
54370,54371,,,83369288,86193816,0
55043,55044,,,86188821,85940938,0
1542584,1542585,,,85173266,86171937,0
581242,581241,,,81091998,82386091,0
1542592,1542593,,,85941275,81066813,0
54037,54203,,,86193516,86165947,0
53907,53910,,,81067697,85170697,0
54030,54035,,,85616701,85613894,0
54209,54361,,,81071958,85613894,0
53924,53925,,,81067481,85613894,0
54815,54824,,,81079263,83349531,0
54646,54645,,,85946371,81078174,0
581244,581241,,,85389563,81098504,0
54035,54030,,,81070575,85173554,0
54646,54645,,,85928151,85945507,0
54452,54451,,,85954917,85934628,0
54642,54643,,,85944253,85951943,0
521120,521120,,,85601333,85155001,0
54514,54515,,,85935856,85952869,0
54964,54851,,,81079886,81053548,0
54129,54361,,,85617413,86193609,0
1542584,1542585,,,81067481,86196307,0
55067,54646,,,81060904,85949174,0
381627,75041,,,81082365,81067333,0
407408,75041,,,81087358,81067333,0
54515,54927,,,85931150,81054314,0
54005,53861,,,81080814,85162686,0
55286,54005,,,81080053,85148667,0
381627,407409,,,85946306,81067046,0
55026,54257,,,86190001,86189181,0
381627,407409,,,81060718,81094157,0
381627,407409,,,85946306,85151696,0
54515,1542822,,,81065911,85615017,0
54514,1542821,,,81074698,81087912,0
54035,54030,,,81070575,85153916,0
1542495,1542496,,,81072924,81067612,0
521118,521120,,,85936024,85940406,0
521118,521120,,,85949197,85940406,0
54216,54911,,,81093753,85940406,0
54646,54645,,,85937297,81070864,0
521118,521120,,,85925255,85928370,0
521118,521120,,,85927794,85928370,0
75041,407409,,,85615170,81094549,0
54514,54515,,,85932126,85926627,0
54635,54632,,,85948289,86185971,0
1542500,1542499,,,86188673,81099320,0
54434,54785,,,83340759,81076165,0
54434,54785,,,81088204,81076165,0
54514,54515,,,85928151,85394939,0
54209,54361,,,81054438,85944034,0
1542500,1542499,,,85930014,81089195,0
521118,521121,,,86168101,85173820,0
54615,54615,,,85945834,85173820,1
859723,55245,,,81058595,81936736,0
54633,54910,,,81063306,81072453,0
1542332,1542333,,,85160469,81054966,0
1542332,1542333,,,81088841,81054966,0
521118,521120,,,85604527,85150425,0
1542396,1542395,,,85950327,85935177,0
55286,53861,,,81063826,84780601,0
54209,54361,,,81054438,86179877,0
54216,54638,,,81082874,83376646,0
859723,54005,,,85598197,85605368,0
